PREFERENCE,PROPERTY_TYPE,CITY,LOCALITY,TRANSACT_TYPE,OWNTYPE,BEDROOM_NUM,BATHROOM_NUM,BALCONY_NUM,FURNISH,FACING,AGE,FLOOR_NUM,TOTAL_FLOOR,MAX_PRICE,PRICE_SQFT,LISTING,AMENITIES
S,Residential Apartment,Gurgaon,Sector 50 Gurgaon,1,1,4,4,4,4,3,3,6,13,23000000,13529,R,"17,5,20,21,44,23,24,29,19,1,6,9,30,33,12,25,26,3,31,103"
R,Independent/Builder Floor,Gurgaon,Sector 54 Gurgaon,,0,4,4,4,4,1,1,2,4,110000,10,R,"5,8,21,44,45,24,47,19,6,40,41,42,25,101,103"
S,Residential Apartment,Gurgaon,Sector 106 Gurgaon,1,1,3,4,4,4,6,1,5,24,15000000,8522,R,"10,32,17,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103"
R,Residential Apartment,Gurgaon,Ardee City,,0,3,4,4,4,5,3,5,15,77000,32,R,"5,17,20,21,23,24,6,19,101,102,103"
R,Residential Apartment,Gurgaon,Sector 50 Gurgaon,,0,4,4,4,4,3,3,6,13,62000,28,R,"17,5,20,21,44,23,24,47,19,1,6,9,40,41,42,33,12,25,26,3,31,102,103"
S,Residential Apartment,Gurgaon,Sector 88A Gurgaon,1,1,2,2,4,2,6,1,3,32,16400000,9000,R,"17,5,20,21,23,24,19,1,6,40,30,41,33,12,26,3,31,101,102"
S,Residential Apartment,Gurgaon,Sector 70 Gurgaon,1,1,2,3,4,4,3,2,5,16,16000000,11000,R,"17,5,20,21,32,10,44,23,45,24,28,29,19,1,6,33,12,25,26,3,31,101,102"
S,Residential Apartment,Gurgaon,Sector 37D Gurgaon,1,1,4,4,4,1,2,6,5,23,20800000,10000,R,"32,10,17,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103"
S,Residential Apartment,Gurgaon,Sector 83 Gurgaon,1,1,3,3,2,1,5,1,10,18,15000000,10101,R,"5,21,23,1,6,9,33,12,3,26,101,102"
S,Residential Apartment,Gurgaon,Sector 86 Gurgaon,1,1,3,3,1,1,2,1,11,19,20500000,11000,R,"17,5,20,21,10,32,44,23,45,24,39,29,19,1,6,30,12,3,103"
S,Residential Apartment,Gurgaon,Sector 83 Gurgaon,1,1,3,3,2,1,5,1,6,18,16000000,10000,R,"17,5,20,21,32,44,23,24,28,19,1,6,9,40,30,41,42,43,33,12,25,26,3,31,101,102"
S,Residential Apartment,Gurgaon,Sector 85 Gurgaon,1,1,2,2,3,1,3,6,5,26,14000000,8500,R,"10,32,17,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103"
S,Residential Apartment,Gurgaon,Sector 83 Gurgaon,1,1,3,3,3,4,0,1,5,16,16500000,15064,R,"17,5,20,21,10,32,44,23,45,24,39,29,19,1,6,30,12,3,103"
S,Residential Apartment,Gurgaon,Sector 106 Gurgaon,1,1,4,6,4,1,3,1,5,24,19000000,8000,R,"32,10,17,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103"
S,Residential Apartment,Gurgaon,Sector 85 Gurgaon,1,1,2,2,3,1,3,6,7,26,16000000,9000,R,"32,10,17,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103"
S,Residential Apartment,Gurgaon,Sector 86 Gurgaon,1,1,4,5,4,1,3,1,5,21,25500000,90000,R,"32,10,17,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103"
S,Residential Apartment,Gurgaon,Sector 79 Gurgaon,1,1,3,4,2,1,3,6,5,20,21500000,10000,R,"10,32,17,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103"
S,Residential Apartment,Gurgaon,Sector 79 Gurgaon,1,1,3,4,4,1,3,6,6,20,19350000,9000,R,"10,32,17,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103"
S,Residential Apartment,Gurgaon,Sector 79 Gurgaon,1,1,4,4,2,1,3,6,6,20,26000000,10000,R,"10,32,17,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103"
S,Residential Apartment,Gurgaon,Sector 90 Gurgaon,1,1,3,3,4,1,5,1,7,29,17000000,10000,R,"10,32,17,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,43,25,26,31,33,12,3,101,102"
S,Residential Apartment,Gurgaon,Sector 106 Gurgaon,1,1,2,2,4,1,7,1,5,24,11000000,8000,R,"32,17,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103"
S,Residential Apartment,Gurgaon,Sector 85 Gurgaon,1,1,4,5,4,1,3,6,4,12,18500000,7800,R,"10,32,17,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103"
S,Residential Apartment,Gurgaon,Sector 85 Gurgaon,1,1,3,4,2,1,4,6,6,12,15700000,7800,R,"10,32,17,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103"
S,Residential Apartment,Gurgaon,Sector 85 Gurgaon,1,1,4,5,4,1,3,6,4,26,22500000,8000,R,"10,32,17,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103"
S,Residential Apartment,Gurgaon,Sector 88A Gurgaon,1,1,4,6,4,2,5,1,13,32,25000000,10000,R,"17,5,20,21,44,23,24,46,19,1,6,30,33,12,26,3,31,101,102"
S,Residential Apartment,Gurgaon,Sector 85 Gurgaon,1,1,3,4,3,1,3,6,5,26,21000000,7500,R,"10,32,17,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103"
S,Residential Apartment,Gurgaon,Sector 70 Gurgaon,1,1,3,4,3,4,3,2,7,16,23000000,10502,R,"32,10,17,5,20,21,44,23,45,24,46,47,28,29,39,19,1,6,40,42,43,25,26,31,33,12,3,101,102"
S,Residential Apartment,Gurgaon,Sector 70 Gurgaon,1,1,2,3,4,4,3,1,6,16,15500000,10000,R,"10,32,17,5,20,21,44,23,45,24,46,47,28,29,39,19,1,6,9,40,42,25,26,31,33,12,3,101,102"
S,Independent/Builder Floor,Gurgaon,Sector 84 Gurgaon,1,1,4,4,2,1,3,5,1,4,21600000,6964,R,"32,10,17,5,8,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,43,25,26,12,3,101,102,103"
S,Independent/Builder Floor,Gurgaon,Sector 84 Gurgaon,1,1,4,4,2,1,3,5,2,4,22000000,6785,R,"32,10,17,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,12,3,101,102,103"
S,Independent/Builder Floor,Gurgaon,Sector 84 Gurgaon,1,1,4,4,2,1,3,5,4,4,24000000,8571,R,"32,10,17,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,12,3,101,102,103"
R,Residential Apartment,Gurgaon,Sector 47 Gurgaon,,0,3,5,3,4,2,1,1,18,82000,33,R,"17,5,20,21,44,23,24,46,19,1,6,9,33,12,25,26,3,31,103"
S,Residential Apartment,Gurgaon,Sushant Lok Phase 1,1,1,3,3,3,4,2,3,9,13,13500000,10037,R,"17,5,20,21,32,44,23,45,24,46,47,39,19,6,40,33,31,101,102,103"
R,Independent House/Villa,Gurgaon,South City 2,,0,3,3,4,4,1,3,,2,70000,33,R,"5,44,23,24,19,1,6,9,40,41,42,12,25,26,3"
S,Residential Apartment,Gurgaon,Sushant Lok Phase 1,1,1,3,3,3,4,2,3,10,13,15500000,9117,R,"5,8,21,10,32,44,23,45,24,46,47,39,19,1,6,9,33,3,31,101,102,103"
S,Residential Apartment,Gurgaon,Sector 66 Gurgaon,1,1,2,2,3,4,4,1,9,23,20000000,13736,R,"17,2,20,21,44,23,24,46,29,19,1,6,9,40,30,41,42,43,33,12,25,26,3,31,101,102,103"
S,Residential Apartment,Gurgaon,Sector 102 Gurgaon,1,1,3,4,4,4,3,1,7,24,25000000,9693,R,"32,17,2,5,20,21,44,23,45,24,46,47,30,19,1,6,9,40,41,43,25,26,31,33,12,3,101,102,103"
S,Independent/Builder Floor,Gurgaon,DLF Phase 2,1,1,4,4,2,4,8,3,G,3,32500000,15476,R,"32,10,17,5,8,20,21,44,23,45,24,46,47,28,29,30,19,1,6,9,40,41,42,43,25,26,12,3,101,102,103"
S,Residential Apartment,Gurgaon,Sector 107 Gurgaon,1,1,2,2,4,2,3,1,6,14,9500000,6222,R,"17,5,20,21,32,44,23,24,46,47,19,1,6,9,40,30,41,43,33,12,25,26,3,31,101,102"
S,Independent/Builder Floor,Gurgaon,Sector 49 Gurgaon,1,1,3,4,3,4,1,6,4,4,29000000,10740,R,"8,21,44,24,47,6,19,40,41,42,102,103"
S,Residential Apartment,Gurgaon,Vigyan Vihar,1,1,3,3,3,4,5,3,5,10,14000000,9722,R,"17,2,5,8,20,21,32,23,24,29,19,6,9,40,30,41,42,25,3,101,102,103"
S,Independent/Builder Floor,Gurgaon,Sushant Lok Phase 1,1,1,4,4,2,4,8,6,2,4,28500000,95000,R,"5,32,23,24,6,19,25,26,101,102,103"
S,Independent/Builder Floor,Gurgaon,B Block Sushant Lok Phase 1,1,1,4,4,2,4,3,6,4,4,38000000,10857,R,"5,8,21,44,45,24,46,47,19,40,41,42,26,101,102,103"
S,Independent/Builder Floor,Gurgaon,DLF Phase 1,1,1,4,5,2,4,0,6,G,4,70000000,139442,R,"32,10,17,5,8,20,21,44,23,45,24,46,47,29,30,39,19,1,6,9,40,41,42,43,25,26,12,3,101,102"
S,Residential Apartment,Gurgaon,Sector 90 Gurgaon,1,1,4,4,4,2,7,2,8,26,20000000,9090,R,"17,5,20,21,23,24,46,47,29,19,1,6,9,40,41,43,33,12,25,26,3,31,101,102"
R,Residential Apartment,Gurgaon,Sector 54 Gurgaon,,0,4,6,2,4,4,1,10,18,170000,53,R,"10,32,17,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103"
S,Residential Land,Gurgaon,Sohna Road,1,1,,0,,0,7,0,,3,450000,500,P,23
R,Residential Apartment,Gurgaon,DLF Phase 2,,0,5,6,4,4,3,1,12,14,250000,53,R,"10,32,17,2,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103"
S,Residential Apartment,Gurgaon,DLF Phase 2,1,1,4,4,4,4,4,1,7,14,90000000,23376,R,"10,32,17,2,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103"
S,Residential Apartment,Gurgaon,Sector 54 Gurgaon,1,1,4,6,3,4,4,1,10,17,96000000,26301,R,"10,32,17,2,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103"
S,Residential Apartment,Gurgaon,Sector 54 Gurgaon,1,1,3,5,3,4,4,1,11,17,85000000,29565,R,"10,32,17,2,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103"
S,Residential Land,Gurgaon,Sohna Road,1,1,,0,,0,7,0,,3,850000,944,P,23
S,Residential Apartment,Gurgaon,Sector 61 Gurgaon,1,1,4,4,4,4,3,5,15,40,53200000,32689,R,"32,10,17,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,103"
S,Residential Land,Gurgaon,Sector 49 Gurgaon,1,1,,0,,0,3,0,,4,54000000,200000,R,"5,23,24,26"
S,Independent/Builder Floor,Gurgaon,DLF Phase 1,1,1,4,5,2,4,0,6,1,4,63500000,127000,R,"32,10,17,5,8,20,21,44,23,45,24,46,47,29,30,39,19,1,6,9,40,41,42,43,25,26,12,3,101,102"
R,Residential Apartment,Gurgaon,Sector 49 Gurgaon,,0,3,4,3,4,3,1,7,14,62000,29,P,"5,17,20,21,23,24,6,19,101,102"
S,Residential Land,Gurgaon,DLF Phase 3,1,1,,0,,0,3,0,,4,140000000,280000,R,"5,23,24,26"
R,Residential Apartment,Gurgaon,Sector 42 Gurgaon,,0,4,5,4,4,0,1,9,19,450000,68,R,"17,20,21,32,10,23,24,29,19,1,6,9,33,12,3,103"
R,Residential Apartment,Gurgaon,Sector 43 Gurgaon,,0,3,3,4,2,1,2,6,9,60000,24,R,"32,10,17,2,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102"
R,Residential Apartment,Gurgaon,Sector 53 Gurgaon,,0,3,4,4,4,1,1,4,18,130000,37,R,"10,32,17,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103"
S,Independent House/Villa,Gurgaon,Sector 23 Gurgaon,1,1,4,4,2,4,5,1,,3,35000000,19444,R,"5,8,23,1,46,6,19,9,12,25,3,26"
S,Residential Land,Gurgaon,Sector 65 Gurgaon,1,1,,0,,0,3,0,,4,89250000,255000,R,"5,23,24,26"
R,Residential Apartment,Gurgaon,Sector 54 Gurgaon,,0,3,3,4,4,3,1,15,30,150000,69,R,"5,17,20,21,23,24,6,19,101,102,103"
S,Residential Apartment,Gurgaon,Sector 90 Gurgaon,1,1,4,4,4,4,7,2,7,19,19000000,7223,R,"20,21,1,6,12,3,26,103"
S,Residential Apartment,Gurgaon,Sector 49 Gurgaon,1,1,3,4,4,4,3,2,12,14,23500000,12641,R,"2,5,20,21,44,23,45,24,46,47,28,29,19,1,6,9,30,43,33,12,25,26,3"
S,Residential Apartment,Gurgaon,Sector 61 Gurgaon,1,1,3,4,4,4,3,5,20,40,38400000,30728,R,"10,32,17,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,103"
R,Independent/Builder Floor,Gurgaon,Sector 65 Gurgaon,,0,3,3,3,4,3,1,G,2,65000,183,R,"32,10,17,5,8,20,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,12,3,101,102,103"
S,Residential Apartment,Gurgaon,Sector 66 Gurgaon,1,1,4,4,2,4,3,2,6,17,62500000,16622,R,"10,32,17,2,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,103"
R,Residential Apartment,Gurgaon,Sector 42 Gurgaon,,0,4,5,3,4,3,2,16,17,500000,64,R,"17,20,21,23,1,24,6,19,9,12,103"
R,Independent House/Villa,Gurgaon,DLF Phase 3,,0,4,4,4,4,3,2,,2,90000,375,R,"10,32,17,5,8,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,12,3,101,102"
S,Residential Apartment,Gurgaon,Sector 49 Gurgaon,1,1,3,4,4,4,1,2,5,14,27500000,12772,R,"32,2,5,8,20,21,44,23,45,24,47,29,30,39,19,1,6,9,40,41,42,25,26,31,33,12,3"
R,Residential Apartment,Gurgaon,Sector 49 Gurgaon,,0,3,4,3,1,3,2,7,14,68000,32,P,"5,17,20,21,23,24,6,19,101,102,103"
S,Independent/Builder Floor,Gurgaon,DLF Phase 2,1,1,3,3,2,4,3,6,3,4,30000000,12695,R,"5,32,10,21,44,23,45,24,46,47,28,19,1,6,9,30,43,12,25,26,3,101,102,103"
S,Independent/Builder Floor,Gurgaon,Sector 4 Gurgaon,1,2,3,3,3,4,8,1,3,4,16000000,64000,R,"5,32,44,23,45,24,6,28,19,9,25,26"
S,Independent/Builder Floor,Gurgaon,DLF Phase 2,1,1,4,4,3,1,3,5,1,4,35000000,17500,R,"32,10,17,5,8,20,21,44,23,45,24,46,47,28,29,30,19,1,6,9,40,41,42,43,25,26,12,3,101,102,103"
S,Independent/Builder Floor,Gurgaon,DLF Phase 2,1,1,4,4,3,1,3,5,1,4,34900000,14541,R,"32,10,17,5,8,20,21,44,23,45,24,46,47,28,29,30,19,1,6,9,40,41,42,43,25,26,12,3,101,102,103"
S,Independent/Builder Floor,Gurgaon,DLF Phase 2,1,1,4,4,3,1,3,5,2,4,35500000,14663,R,"32,10,17,5,8,20,21,44,23,45,24,46,47,28,30,19,1,6,9,40,41,42,43,25,26,12,3,101,102,103"
R,Residential Apartment,Gurgaon,DLF Phase 5,,0,4,4,3,4,5,2,18,20,100000,42,R,"20,21,23,46,19,1,6,9,40,41,33,12,26,3,101,102,103"
S,Residential Land,Gurgaon,Sector 78 Gurgaon,1,1,,0,,0,3,0,,3,16250000,125000,R,"5,23,24,26"
R,Residential Apartment,Gurgaon,Sector 54 Gurgaon,,0,3,4,4,1,4,1,20,30,175000,88,R,"10,32,17,2,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103"
S,Residential Land,Gurgaon,Sector 95 Gurgaon,1,1,,0,,0,3,0,,3,13500000,90000,R,"5,23,24,26"
S,Independent/Builder Floor,Gurgaon,Sector 92 Gurgaon,1,1,2,2,3,4,5,5,2,4,7900000,6638,R,"32,17,5,8,20,21,44,23,24,46,47,28,29,39,19,1,6,9,40,41,42,43,25,26,12,3,101,102,103"
R,Residential Apartment,Gurgaon,DLF Phase 5,,0,4,4,3,4,5,2,16,20,180000,45,R,"5,17,20,21,23,1,24,6,19,12,3,103"
S,Independent House/Villa,Gurgaon,Sector 109 Gurgaon,1,1,5,4,4,2,5,2,,4,130000007,260000,R,"5,8,44,23,45,24,46,47,19,6,30,43,12,25,26,3,101,102"
S,Residential Apartment,Gurgaon,Sector 67 Gurgaon,1,1,2,2,2,4,5,1,10,13,5500000,6707,R,"2,5,20,21,23,29,1,6,9,40,41,33,12,26,3,31,101,102,103"
S,Residential Apartment,Gurgaon,Sector 60 Gurgaon,1,1,3,3,3,4,3,2,2,39,32500000,16935,R,"2,5,20,21,1,6,29,30,33,12,3,26,103"
S,Residential Land,Gurgaon,Sector 108 Gurgaon,1,1,,0,,0,1,0,,4,23500000,104145,R,
S,Residential Apartment,Gurgaon,Sector 109 Gurgaon,1,1,4,5,4,2,4,1,16,27,29500000,8571,R,"17,5,20,21,32,44,23,24,46,47,19,1,6,40,30,41,43,12,25,26,3,31,101,102"
S,Independent House/Villa,Gurgaon,Sector 109 Gurgaon,1,1,4,5,4,4,3,1,,1,67500000,103846,R,"17,8,32,44,23,24,46,47,39,19,1,6,40,41,42,43,12,25,26,3,102"
S,Residential Apartment,Gurgaon,Sector 106 Gurgaon,1,1,4,4,4,2,3,5,12,34,40000000,14705,R,"32,17,2,5,20,21,44,23,24,46,47,29,30,19,1,6,9,40,41,43,25,26,31,12,3,101,102"
S,Residential Apartment,Gurgaon,Sector 106 Gurgaon,1,1,3,4,4,2,3,5,9,34,29000000,13736,R,"17,5,20,21,32,44,23,24,46,47,29,19,1,6,9,40,30,41,43,12,25,26,3,31,101,102"
S,Residential Apartment,Gurgaon,Sector 106 Gurgaon,1,1,3,3,4,2,3,5,7,34,25000000,13477,R,"17,5,20,21,32,44,23,24,46,47,29,19,1,6,9,40,30,41,43,12,25,26,3,31,101,102"
S,Residential Apartment,Gurgaon,Sector 106 Gurgaon,1,1,3,3,3,2,1,5,15,34,21500000,13415,R,"17,5,20,21,32,44,23,24,46,47,29,19,1,6,9,40,30,41,43,12,25,26,3,31,101,102"
S,Residential Apartment,Gurgaon,Sector 106 Gurgaon,1,1,2,2,4,2,3,5,5,34,16000000,11713,R,"32,17,2,5,20,21,44,23,45,24,46,47,29,30,19,1,6,9,40,41,43,25,26,31,12,3,101,102"
S,Residential Apartment,Gurgaon,Sector 104 Gurgaon,1,1,4,4,4,2,4,1,15,27,28500000,8888,R,"17,5,20,21,32,44,23,24,46,47,19,1,6,9,40,30,41,43,12,25,26,3,31,101,102"
S,Residential Apartment,Gurgaon,Sector 102 Gurgaon,1,1,4,4,4,4,3,5,15,26,24800000,10833,R,"17,5,20,21,32,44,23,24,46,47,19,1,6,40,30,41,43,33,12,25,26,3,31,101,102"
S,Residential Apartment,Gurgaon,Sector 109 Gurgaon,1,1,3,4,3,4,3,1,10,23,21700000,10501,R,"17,20,21,23,24,19,1,6,30,33,12,25,26,3,101,102"
S,Residential Apartment,Gurgaon,Sector 112 Gurgaon,1,1,3,5,2,4,2,1,1,28,47000000,12490,R,"32,10,17,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103"
S,Residential Apartment,Gurgaon,Sector 109 Gurgaon,1,1,4,4,4,4,3,1,1,23,31000000,9852,R,"17,20,21,44,23,45,24,47,19,1,6,40,30,41,33,12,25,26,3,101,102"
S,Residential Apartment,Gurgaon,Sector 110 Gurgaon,1,1,5,5,4,2,1,2,11,15,44500001,11469,R,"17,2,5,20,21,44,23,45,24,46,47,19,1,6,30,12,25,26,3,31,101,102"
S,Residential Apartment,Gurgaon,Sector 110 Gurgaon,1,1,4,5,3,2,1,2,4,15,36200000,10647,R,"17,5,20,21,44,23,45,24,46,47,19,1,6,30,12,25,26,3,31,101,102"
S,Residential Apartment,Gurgaon,Sector 108 Gurgaon,1,1,4,5,4,2,1,5,4,24,60000000,18537,R,"17,5,20,21,44,23,45,24,46,47,19,1,6,30,33,12,25,26,3,31,101,102"
S,Residential Apartment,Gurgaon,Sector 108 Gurgaon,1,1,4,4,4,0,1,5,11,24,44400000,16339,R,"17,5,20,21,44,23,45,24,46,47,19,1,6,30,33,12,25,26,3,31,101,102"
S,Residential Apartment,Gurgaon,Sector 108 Gurgaon,1,1,3,3,3,2,1,1,9,24,36000000,14478,R,"17,5,20,21,44,23,45,24,46,47,19,1,6,30,33,12,25,26,3,31,101,102"
S,Residential Apartment,Gurgaon,Sector 113 Gurgaon ,1,1,4,4,4,0,5,1,13,25,33500000,12448,R,"17,5,20,21,44,23,45,24,46,47,19,1,6,30,12,25,26,3,31,101,102"
S,Independent/Builder Floor,Gurgaon,Sector 102 Gurgaon,1,1,3,3,2,4,5,2,2,2,20000000,66006,R,"44,23,1,24,19,30,25,3,26,101,102,103"
S,Residential Apartment,Gurgaon,Sector 106 Gurgaon,1,1,3,4,4,0,1,5,9,34,29000000,14485,R,"17,5,20,21,44,23,45,24,46,47,29,19,1,6,9,30,12,26,3,31,101,102"
S,Residential Land,Gurgaon,Sector 102 Gurgaon,1,1,,0,,0,5,0,,4,38000000,133333,R,"23,24,26"
S,Residential Apartment,Gurgaon,Sector 103 Gurgaon,1,1,3,3,4,2,3,2,9,18,16200000,7900,R,"17,5,20,21,32,44,23,24,46,47,19,1,6,40,30,41,43,33,12,25,26,3,31,101,102"
S,Residential Apartment,Gurgaon,Sector 103 Gurgaon,1,1,3,3,4,2,3,2,12,18,15500000,7894,R,"17,5,20,21,32,44,23,24,46,47,19,1,6,40,30,41,43,33,12,25,26,3,31,101,102"
S,Residential Apartment,Gurgaon,Sector 103 Gurgaon,1,1,3,3,4,2,3,2,8,12,14500000,7262,R,"17,5,20,21,32,44,23,24,46,47,19,1,6,40,30,41,43,33,12,25,26,3,31,101,102"
S,Residential Apartment,Gurgaon,Sector 103 Gurgaon,1,1,2,2,4,0,3,2,9,10,11800000,7224,R,"17,5,20,21,32,44,23,24,46,47,19,1,6,40,30,41,33,12,25,26,3,31,101,102"
S,Residential Land,Gurgaon,Sector 99 Gurgaon,1,1,,0,,0,4,0,,4,66100000,127934,R,"23,24,26"
S,Residential Apartment,Gurgaon,Sector 83 Gurgaon,1,1,3,3,3,4,3,1,9,15,13500000,9642,R,"5,17,20,21,23,24,6,19,101,102"
S,Residential Apartment,Gurgaon,Sector 70 Gurgaon,1,1,3,5,3,4,5,5,3,13,11540000,5918,R,"5,17,20,21,23,1,24,6,19,12,3,31"
S,Residential Land,Gurgaon,South City 1,1,1,,0,,0,3,0,,3,65000000,236363,R,"5,23,26"
S,Residential Apartment,Gurgaon,Sector 30 Gurgaon,1,1,6,6,3,4,3,3,20,29,125000000,16666,R,"8,20,21,10,32,44,45,46,47,28,1,6,9,40,30,41,42,12,25,26,3,31,101,102,103"
R,Residential Apartment,Gurgaon,Sector 37D Gurgaon,,0,2,2,2,1,1,1,12,13,24000,22,R,"32,17,5,20,21,44,23,45,24,47,28,29,30,39,19,6,9,40,41,42,43,25,26,31,33,12,101,102,103"
S,Residential Apartment,Gurgaon,Sector 63A Gurgaon,1,1,2,2,3,4,3,5,1,4,17565478,14257,R,"10,32,17,2,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103"
R,Residential Apartment,Gurgaon,Sector 37C Gurgaon,,0,3,3,3,1,5,1,G,13,30000,25,R,"32,17,5,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103"
R,Independent/Builder Floor,Gurgaon,Sector 47 Gurgaon,,0,4,4,3,1,6,1,4,4,110000,220,R,"5,32,24,29,19,25,26,100"
S,Residential Apartment,Gurgaon,Sector 66 Gurgaon,1,2,4,4,4,4,3,1,12,13,33600000,19200,R,"5,17,20,21,23,24,6,19,101,102,103"
S,Residential Apartment,Gurgaon,Sector 54 Gurgaon,1,1,4,4,3,4,1,2,15,30,65000000,21207,R,"2,21,1,6,33,12,3,26"
S,Residential Apartment,Gurgaon,Sector 79 Gurgaon,2,1,3,0,,0,0,5,1,4,16715998,10897,P,
S,Residential Apartment,Gurgaon,Sector 79 Gurgaon,2,1,2,0,,0,0,5,1,4,13076400,10897,P,
S,Residential Apartment,Gurgaon,Sector 79 Gurgaon,2,1,3,0,,0,0,5,1,4,16715998,10897,P,
S,Residential Apartment,Gurgaon,Sector 79 Gurgaon,2,1,2,0,,0,0,5,1,4,13076400,10897,P,
R,Residential Apartment,Gurgaon,Sector 66 Gurgaon,,0,3,3,3,4,1,1,3,17,70000,35,R,"5,17,20,21,23,24,6,19,101,102,103"
S,Residential Apartment,Gurgaon,Sector 113 Gurgaon ,1,1,3,2,2,4,5,1,8,13,17500000,15837,R,"5,17,20,21,23,24,6,19,101,102"
S,Residential Apartment,Gurgaon,Sector 54 Gurgaon,1,1,4,4,3,4,1,2,20,30,67500000,22022,R,"2,21,1,6,33,12,3,26"
S,Residential Apartment,Gurgaon,Sector 62 Gurgaon,1,1,4,4,3,0,1,1,12,27,63000000,16195,R,"2,21,44,1,46,6,12,3,31"
S,Residential Apartment,Gurgaon,Sohna,1,1,3,3,4,4,8,6,9,12,12459962,11275,R,"32,17,5,20,21,44,23,24,47,28,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102"
S,Residential Apartment,Gurgaon,Sector 63A Gurgaon,1,1,2,2,2,4,3,5,1,4,14796854,12010,R,"10,32,17,5,8,20,21,44,23,24,47,28,29,30,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103"
S,Residential Apartment,Gurgaon,Sector 63A Gurgaon,1,1,3,3,2,4,5,5,2,4,17654635,11464,R,"10,32,17,5,8,20,21,44,23,45,24,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103"
